,상권_구분_코드_명,상권_코드_명,총_생활인구_수,총_직장_인구_수,점포_수,총_상주인구_수,아파트_단지_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,교통시설_수,학교_수,분기당_매출_금액,분기당_매출_건수
10,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0775030860851822,0.0758237009382956
11,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0833896178994112,0.0841329647895232
12,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0701071511515269,0.0702596466618435
13,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0779508461584071,0.0806859204114731
14,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0775030860851822,0.0758237009382956
15,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0833896178994112,0.0841329647895232
16,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
17,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
18,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0775030860851822,0.0758237009382956
19,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0833896178994112,0.0841329647895232
20,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
21,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
22,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0775030860851822,0.0758237009382956
23,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0833896178994112,0.0841329647895232
24,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
25,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
26,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0775030860851822,0.0758237009382956
27,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0833896178994112,0.0841329647895232
28,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
29,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
30,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0775030860851822,0.0758237009382956
31,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1089108910891089,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0833896178994112,0.0841329647895232
32,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0701071511515269,0.0702596466618435
33,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0779508461584071,0.0806859204114731
34,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0775030860851822,0.0758237009382956
35,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0833896178994112,0.0841329647895232
36,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
37,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
38,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0775030860851822,0.0758237009382956
39,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0833896178994112,0.0841329647895232
40,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0701071511515269,0.0702596466618435
41,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0779508461584071,0.0806859204114731
42,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0775030860851822,0.0758237009382956
43,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0833896178994112,0.0841329647895232
44,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0701071511515269,0.0702596466618435
45,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0779508461584071,0.0806859204114731
46,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0775030860851822,0.0758237009382956
47,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0833896178994112,0.0841329647895232
48,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
49,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
50,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0775030860851822,0.0758237009382956
51,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0833896178994112,0.0841329647895232
52,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
53,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
54,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0775030860851822,0.0758237009382956
55,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0833896178994112,0.0841329647895232
56,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
57,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
58,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0775030860851822,0.0758237009382956
59,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0833896178994112,0.0841329647895232
60,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
61,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
62,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0775030860851822,0.0758237009382956
63,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0833896178994112,0.0841329647895232
64,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0701071511515269,0.0702596466618435
65,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0779508461584071,0.0806859204114731
66,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0775030860851822,0.0758237009382956
67,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0833896178994112,0.0841329647895232
68,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
69,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
70,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0775030860851822,0.0758237009382956
71,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0833896178994112,0.0841329647895232
72,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0701071511515269,0.0702596466618435
73,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0779508461584071,0.0806859204114731
74,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0775030860851822,0.0758237009382956
75,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0833896178994112,0.0841329647895232
76,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0701071511515269,0.0702596466618435
77,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0779508461584071,0.0806859204114731
78,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0775030860851822,0.0758237009382956
79,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.057335581787521,0.0476190476190476,0.1269841269841269,0.0,0.0,0.0697674418604651,1.0,0.0,0.0,0.0,0.173076923076923,0.0,0.0833896178994112,0.0841329647895232
80,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
81,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
82,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0775030860851822,0.0758237009382956
83,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0833896178994112,0.0841329647895232
84,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
85,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
86,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0775030860851822,0.0758237009382956
87,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0833896178994112,0.0841329647895232
88,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0701071511515269,0.0702596466618435
89,관광특구,강남 마이스 관광특구,0.0248486442405665,0.1517122960984451,0.1188118811881188,0.0011760194298862,0.0,0.087689713322091,0.1904761904761904,0.1587301587301587,0.0,0.0,0.0465116279069767,1.0,0.0,0.1176470588235294,0.0,0.2692307692307693,0.0,0.0779508461584071,0.0806859204114731
